step,o_index,x,y,z
9598.0,397.0,19.59612988,18.44520184,-0.24380324
9599.0,397.0,19.664180130000002,18.3693238,-0.2619896
9600.0,397.0,19.70622376,18.27719406,-0.2510022
9601.0,397.0,19.73074662,18.20717013,-0.2096026
9602.0,397.0,19.77813982,18.16395087,-0.14061479
9603.0,397.0,19.8577918,18.13157651,-0.06102169
9604.0,397.0,19.944758760000003,18.12247634,0.00464482
9605.0,397.0,19.996216370000003,18.14326785,0.03973485
9606.0,397.0,19.99673027,18.15182192,0.04376133
9607.0,397.0,19.969555370000002,18.12502026,0.03973641
9608.0,397.0,19.959079290000002,18.08401017,0.02721342
9609.0,397.0,19.98425014,18.05300107,0.01840838
9610.0,397.0,20.037444450000002,18.06030783,-0.00469097
9611.0,397.0,20.09446335,18.10128439,-0.03079485
9612.0,397.0,20.141087560000003,18.17915716,-0.05896352
9613.0,397.0,20.179113,18.29449784,-0.06985457
9614.0,397.0,20.20702418,18.41101902,-0.06655003
9615.0,397.0,20.19530702,18.48306197,-0.07689366
9616.0,397.0,20.156656960000003,18.51207732,-0.10993569
9617.0,397.0,20.09051682,18.53932269,-0.15555598
9618.0,397.0,20.00326102,18.56508316,-0.19090659
9619.0,397.0,19.917911420000003,18.58832901,-0.22796533
9620.0,397.0,19.83842108,18.60297551,-0.26758111
9621.0,397.0,19.77530878,18.62277942,-0.31555989
9622.0,397.0,19.747935990000002,18.64611201,-0.35913708
9623.0,397.0,19.74950918,18.65855993,-0.40931236
9624.0,397.0,19.732842780000002,18.66230621,-0.48403283
9625.0,397.0,19.67459161,18.66544244,-0.58564547
9626.0,397.0,19.615189570000002,18.66902165,-0.69962549
9627.0,397.0,19.58447848,18.65659008,-0.79231896
9628.0,397.0,19.582225920000003,18.62748172,-0.86099887
9629.0,397.0,19.58390315,18.60977339,-0.91623351
9630.0,397.0,19.583467470000002,18.61758221,-0.9616705
9631.0,397.0,19.56915679,18.63433127,-0.97552889
9632.0,397.0,19.53788407,18.65908289,-0.95468299
9633.0,397.0,19.505810580000002,18.67578885,-0.93088133
9634.0,397.0,19.47576737,18.6781616,-0.92787064
9635.0,397.0,19.44838018,18.69880524,-0.93085262
9636.0,397.0,19.40624198,18.74383745,-0.93225156
9637.0,397.0,19.35073694,18.8070112,-0.95004281
9638.0,397.0,19.28117792,18.86149962,-0.98421422
9639.0,397.0,19.22544737,18.92238322,-1.02159421
9640.0,397.0,19.21310793,18.9754116,-1.04196405
9641.0,397.0,19.247960640000002,18.99836088,-1.05842254
9642.0,397.0,19.30457162,19.01238859,-1.08222027
9643.0,397.0,19.34491882,19.03462645,-1.10091666
9644.0,397.0,19.35824668,19.07386117,-1.09008522
9645.0,397.0,19.356493320000002,19.12033171,-1.05412294
9646.0,397.0,19.337743850000003,19.16463704,-1.00347112
9647.0,397.0,19.306099420000002,19.19773008,-0.94566485
9648.0,397.0,19.26916594,19.22095342,-0.90244455
9649.0,397.0,19.22480946,19.21992448,-0.90739377
9650.0,397.0,19.184191610000003,19.20184102,-0.97026323
9651.0,397.0,19.18262073,19.19101655,-1.05634507
9652.0,397.0,19.221300470000003,19.20470625,-1.1367199
9653.0,397.0,19.28130217,19.22845365,-1.20536071
9654.0,397.0,19.333348620000002,19.26041638,-1.26842857
9655.0,397.0,19.36267573,19.30819198,-1.320361
9656.0,397.0,19.39296637,19.36078569,-1.34055006
9657.0,397.0,19.44087288,19.40914909,-1.33652204
9658.0,397.0,19.4785654,19.44133539,-1.3381032
9659.0,397.0,19.50144177,19.44443541,-1.35196255
9660.0,397.0,19.51156069,19.40977729,-1.34410189
9661.0,397.0,19.510216200000002,19.35605094,-1.31627431
9662.0,397.0,19.499743940000002,19.33986495,-1.30175788
9663.0,397.0,19.487224960000002,19.37071188,-1.34468976
9664.0,397.0,19.47891168,19.4097965,-1.3950277
9665.0,397.0,19.47077252,19.43244434,-1.40318609
9666.0,397.0,19.469674920000003,19.43420942,-1.37091495
9667.0,397.0,19.469481520000002,19.41235087,-1.33515821
9668.0,397.0,19.47552972,19.39511059,-1.31005422
9669.0,397.0,19.468950680000003,19.372678,-1.27947056
9670.0,397.0,19.44830919,19.34961664,-1.24546905
9671.0,397.0,19.393356960000002,19.35079925,-1.21646311
9672.0,397.0,19.300169070000003,19.38534884,-1.20152089
9673.0,397.0,19.2149529,19.42315563,-1.20661814
9674.0,397.0,19.16505666,19.45452599,-1.20407656
9675.0,397.0,19.149743490000002,19.47035548,-1.17882106
9676.0,397.0,19.16661514,19.46268101,-1.1378348
9677.0,397.0,19.193285890000002,19.46154776,-1.11497473
9678.0,397.0,19.220046110000002,19.47588902,-1.1077837
9679.0,397.0,19.24855751,19.48816074,-1.10971365
9680.0,397.0,19.296413620000003,19.47445341,-1.11314529
9681.0,397.0,19.338031020000003,19.48108936,-1.13119805
9682.0,397.0,19.35868756,19.5254095,-1.14813503
9683.0,397.0,19.36133599,19.59169949,-1.15033253
9684.0,397.0,19.36853804,19.6308485,-1.13753761
9685.0,397.0,19.397517970000003,19.61242257,-1.12151817
9686.0,397.0,19.430203780000003,19.55121823,-1.11880205
9687.0,397.0,19.445498880000002,19.4997862,-1.12777185
9688.0,397.0,19.44749775,19.48407418,-1.14952688
9689.0,397.0,19.456603320000003,19.48959868,-1.19596074
9690.0,397.0,19.47351382,19.50771305,-1.26613432
9691.0,397.0,19.467911150000003,19.55077814,-1.34392569
9692.0,397.0,19.416454650000002,19.63570678,-1.39033175
9693.0,397.0,19.33142835,19.74466001,-1.40675015
9694.0,397.0,19.24574412,19.82339152,-1.39203462
9695.0,397.0,19.172429580000003,19.84430021,-1.35170391
9696.0,397.0,19.13277263,19.82439755,-1.29863595
9697.0,397.0,19.11371879,19.82688073,-1.24872924
9698.0,397.0,19.10895109,19.86724091,-1.20181368
9699.0,397.0,19.111676770000003,19.90184478,-1.16233925
9700.0,397.0,19.112931720000002,19.92852827,-1.13100076
9701.0,397.0,19.080856410000003,19.96958307,-1.13172621
9702.0,397.0,19.00413121,20.03721332,-1.1577123
9703.0,397.0,18.91625429,20.11356419,-1.2074209
9704.0,397.0,18.831008920000002,20.16117984,-1.26000288
9705.0,397.0,18.76794705,20.18682854,-1.2875631
9706.0,397.0,18.69523469,20.18964747,-1.31442391
9707.0,397.0,18.609114180000002,20.18505134,-1.34595147
9708.0,397.0,18.529417910000003,20.15142772,-1.35274003
9709.0,397.0,18.45393103,20.10169353,-1.33162681
9710.0,397.0,18.38636511,20.0532135,-1.32535885
9711.0,397.0,18.3602947,20.031736,-1.34288513
9712.0,397.0,18.39035836,20.02907497,-1.37701621
9713.0,397.0,18.40037707,20.02843427,-1.4197597
9714.0,397.0,18.35550314,20.02657324,-1.44235027
9715.0,397.0,18.277647610000002,20.01162303,-1.43678828
9716.0,397.0,18.225223160000002,19.98833253,-1.42124087
9717.0,397.0,18.23468275,19.96431185,-1.39489371
9718.0,397.0,18.28371538,19.95767456,-1.36237237
9719.0,397.0,18.33360743,19.94256158,-1.35207206
9720.0,397.0,18.34178088,19.92170471,-1.3732975
9721.0,397.0,18.33057429,19.87835835,-1.41378298
9722.0,397.0,18.33524522,19.82686456,-1.46182105
9723.0,397.0,18.342138820000002,19.75594298,-1.51378459
9724.0,397.0,18.35393957,19.66300408,-1.57597942
9725.0,397.0,18.375005660000003,19.5880657,-1.6436319
9726.0,397.0,18.39695365,19.54278088,-1.69992033
9727.0,397.0,18.4010783,19.49878638,-1.74008536
9728.0,397.0,18.386177110000002,19.44783037,-1.77475341
9729.0,397.0,18.361274390000002,19.38975309,-1.81815155
9730.0,397.0,18.33777273,19.29806144,-1.85802554
9731.0,397.0,18.315189670000002,19.20502939,-1.90181535
9732.0,397.0,18.28277245,19.14779039,-1.96397752
9733.0,397.0,18.248140170000003,19.14966434,-2.02081134
9734.0,397.0,18.212790480000002,19.16383896,-2.05009101
9735.0,397.0,18.17787822,19.17080475,-2.040891
9736.0,397.0,18.1474154,19.19497857,-2.01642385
9737.0,397.0,18.12324938,19.24964419,-2.01885166
9738.0,397.0,18.107743430000003,19.29854076,-2.07514124
9739.0,397.0,18.09134152,19.29482167,-2.14816438
9740.0,397.0,18.071839320000002,19.26207363,-2.19078681
9741.0,397.0,18.05639826,19.23742032,-2.19956519
9742.0,397.0,18.064003630000002,19.23016248,-2.21061966
9743.0,397.0,18.08301918,19.23166647,-2.24012383
9744.0,397.0,18.10383772,19.23984713,-2.2751038
9745.0,397.0,18.139714310000002,19.24019977,-2.29703052
9746.0,397.0,18.19198717,19.24024536,-2.28722508
9747.0,397.0,18.24036548,19.24615417,-2.24521366
9748.0,397.0,18.25718605,19.27721951,-2.18575082
9749.0,397.0,18.245437520000003,19.33258291,-2.13444782
9750.0,397.0,18.21793698,19.39007269,-2.10826692
9751.0,397.0,18.185670390000002,19.42466459,-2.09887897
9752.0,397.0,18.17854781,19.41905554,-2.11016962
9753.0,397.0,18.19148553,19.38885735,-2.141834
9754.0,397.0,18.20438491,19.34231402,-2.17114607
9755.0,397.0,18.19124889,19.29578862,-2.18208688
9756.0,397.0,18.152564350000002,19.2369066,-2.17876512
9757.0,397.0,18.09542567,19.18499976,-2.14775588
9758.0,397.0,18.03343259,19.14674945,-2.11511207
9759.0,397.0,17.97484278,19.11481132,-2.10303659
9760.0,397.0,17.91990695,19.09207221,-2.08227606
9761.0,397.0,17.878166840000002,19.08349118,-2.0450079
9762.0,397.0,17.85019527,19.06054269,-2.02389387
9763.0,397.0,17.83225684,19.01353447,-2.01269524
9764.0,397.0,17.812502520000002,18.97595701,-1.99935545
9765.0,397.0,17.80595466,18.95207602,-1.96344151
9766.0,397.0,17.81975375,18.94087122,-1.89457376
9767.0,397.0,17.84340978,18.92688825,-1.81513801
9768.0,397.0,17.86762568,18.91607473,-1.74511697
9769.0,397.0,17.901030300000002,18.91077308,-1.69268529
9770.0,397.0,17.93371885,18.89877964,-1.67266547
9771.0,397.0,17.96036436,18.88439212,-1.68042835
9772.0,397.0,17.9700539,18.86227312,-1.71987099
9773.0,397.0,17.962346370000002,18.84005358,-1.78124888
9774.0,397.0,17.94393338,18.84217826,-1.83377785
9775.0,397.0,17.911007440000002,18.87801854,-1.87329036
9776.0,397.0,17.873049740000003,18.93583689,-1.89322921
9777.0,397.0,17.81721818,18.98585753,-1.87844011
9778.0,397.0,17.760512090000002,18.99209025,-1.83746016
9779.0,397.0,17.725199330000002,18.9550892,-1.79842361
9780.0,397.0,17.73319439,18.912784,-1.78724563
9781.0,397.0,17.771057170000002,18.8987839,-1.80421584
9782.0,397.0,17.809015510000002,18.91048083,-1.8393681
9783.0,397.0,17.82085838,18.92411537,-1.88586301
9784.0,397.0,17.78820253,18.93531983,-1.92634614
9785.0,397.0,17.7321184,18.94161855,-1.94669342
9786.0,397.0,17.670153770000002,18.95422285,-1.93842963
9787.0,397.0,17.63276966,18.97534136,-1.92461232
9788.0,397.0,17.624149170000003,18.99751777,-1.91742329
9789.0,397.0,17.628048890000002,18.99863628,-1.90747852
9790.0,397.0,17.630510450000003,18.98041221,-1.87902977
9791.0,397.0,17.63502361,18.96181106,-1.84400573
9792.0,397.0,17.65450758,18.96048692,-1.81310634
9793.0,397.0,17.698036010000003,18.96647552,-1.78684671
9794.0,397.0,17.74600437,18.96972806,-1.76633931
9795.0,397.0,17.775251750000002,18.9733825,-1.73634489
9796.0,397.0,17.78691019,18.99201697,-1.68491014
9797.0,397.0,17.76472218,19.04503923,-1.61574044
9798.0,397.0,17.72388964,19.12016656,-1.55734364
9799.0,397.0,17.66978752,19.18626001,-1.50027903
9800.0,397.0,17.620568350000003,19.20838125,-1.44962268
9801.0,397.0,17.57101408,19.18893636,-1.4244665
9802.0,397.0,17.542943530000002,19.16840898,-1.43991858
9803.0,397.0,17.5140855,19.13698186,-1.46494836
9804.0,397.0,17.4689704,19.09449204,-1.47424282
9805.0,397.0,17.438856480000002,19.08662585,-1.48308009
9806.0,397.0,17.444043580000002,19.10997991,-1.50229663
9807.0,397.0,17.464407140000002,19.13347757,-1.51746591
9808.0,397.0,17.474079510000003,19.14171065,-1.52298971
9809.0,397.0,17.471637880000003,19.14494081,-1.52262343
9810.0,397.0,17.466845430000003,19.16696981,-1.51726106
9811.0,397.0,17.504332870000002,19.17091942,-1.51635873
9812.0,397.0,17.55895586,19.14624816,-1.50741298
9813.0,397.0,17.61512844,19.108355,-1.51249506
9814.0,397.0,17.666827570000002,19.10386392,-1.50101603
9815.0,397.0,17.71643929,19.119679,-1.47423337
9816.0,397.0,17.74285954,19.13515539,-1.44186548
9817.0,397.0,17.749236250000003,19.13798495,-1.39311532
9818.0,397.0,17.744028110000002,19.14539341,-1.3408911
9819.0,397.0,17.72950165,19.16263478,-1.28809779
9820.0,397.0,17.734731070000002,19.17322796,-1.2541006
9821.0,397.0,17.7360116,19.19282541,-1.24317798
9822.0,397.0,17.740145610000003,19.21161575,-1.24799305
9823.0,397.0,17.72908049,19.24082226,-1.24998197
9824.0,397.0,17.696398820000002,19.25226712,-1.25273344
9825.0,397.0,17.66371188,19.25430597,-1.28537117
9826.0,397.0,17.665544370000003,19.24483551,-1.34494877
9827.0,397.0,17.68225392,19.22537502,-1.40745021
9828.0,397.0,17.65594056,19.19122101,-1.46705033
9829.0,397.0,17.591649970000002,19.17208138,-1.54423971
9830.0,397.0,17.52636726,19.17723056,-1.62430945
9831.0,397.0,17.50632209,19.20219727,-1.68762239
9832.0,397.0,17.500939390000003,19.24917045,-1.74220634
9833.0,397.0,17.47652177,19.29670078,-1.7917631
9834.0,397.0,17.43962775,19.31521823,-1.82364096
9835.0,397.0,17.41498705,19.28717752,-1.82104446
9836.0,397.0,17.412977830000003,19.24310739,-1.80086405
9837.0,397.0,17.40660636,19.21414825,-1.78157635
9838.0,397.0,17.38172889,19.21673185,-1.77181227
9839.0,397.0,17.35327118,19.2155742,-1.77793495
9840.0,397.0,17.338913440000002,19.20266323,-1.80787412
9841.0,397.0,17.32307802,19.17714129,-1.86788759
9842.0,397.0,17.30041594,19.14711003,-1.9298484
9843.0,397.0,17.27712571,19.11788633,-1.9650239
9844.0,397.0,17.273287500000002,19.08451887,-1.9697369
9845.0,397.0,17.29448279,19.05299981,-1.97434224
9846.0,397.0,17.33803597,19.02849785,-2.00857952
9847.0,397.0,17.390503680000002,19.00382298,-2.06864677
9848.0,397.0,17.430959870000002,18.97179601,-2.1303148
9849.0,397.0,17.44752519,18.93195455,-2.16027043
9850.0,397.0,17.43327609,18.89754851,-2.17490469
9851.0,397.0,17.395837320000002,18.86864252,-2.18304491
9852.0,397.0,17.326447950000002,18.83521639,-2.18289116
9853.0,397.0,17.26059192,18.79671082,-2.18295782
9854.0,397.0,17.230922800000002,18.7590944,-2.21101981
9855.0,397.0,17.23039537,18.72069726,-2.26707864
9856.0,397.0,17.23295736,18.6702245,-2.3178253
9857.0,397.0,17.228361800000002,18.60295824,-2.3471951
9858.0,397.0,17.22111664,18.55107095,-2.36984435
9859.0,397.0,17.20168186,18.51626006,-2.40177523
9860.0,397.0,17.16518616,18.48529255,-2.42644589
9861.0,397.0,17.11486464,18.4282359,-2.42537004
9862.0,397.0,17.06809266,18.37459264,-2.41981348
9863.0,397.0,17.030854360000003,18.33832787,-2.41941027
9864.0,397.0,17.011990880000003,18.29952763,-2.41145318
9865.0,397.0,16.99757268,18.24547462,-2.37599663
9866.0,397.0,16.99087996,18.18363686,-2.31437516
9867.0,397.0,16.99131161,18.13803523,-2.24330511
9868.0,397.0,16.993768720000002,18.1076873,-2.19636756
9869.0,397.0,17.00378457,18.08327188,-2.17642389
9870.0,397.0,17.015382300000002,18.02960324,-2.17123962
9871.0,397.0,17.04427359,17.97462479,-2.14958314
9872.0,397.0,17.10145954,17.94410053,-2.09613159
9873.0,397.0,17.15996158,17.94636849,-2.02420177
9874.0,397.0,17.18840313,17.94324827,-1.95442172
9875.0,397.0,17.19714254,17.91125724,-1.89186457
9876.0,397.0,17.20290393,17.87056495,-1.83895467
9877.0,397.0,17.21058165,17.85318347,-1.80402359
9878.0,397.0,17.219245540000003,17.87535204,-1.79131474
9879.0,397.0,17.23585804,17.92604141,-1.79623052
9880.0,397.0,17.25622306,17.99941482,-1.79850368
9881.0,397.0,17.281939960000003,18.08444705,-1.79143963
9882.0,397.0,17.30886775,18.15675165,-1.76203313
9883.0,397.0,17.33021613,18.19424464,-1.72342828
9884.0,397.0,17.31531637,18.21009148,-1.68076429
9885.0,397.0,17.269512300000002,18.21171895,-1.63921109
9886.0,397.0,17.20423522,18.21877105,-1.62641011
9887.0,397.0,17.13577214,18.23457363,-1.65136906
9888.0,397.0,17.08628942,18.25925254,-1.70369545
9889.0,397.0,17.05501217,18.26154803,-1.77101007
9890.0,397.0,17.04453131,18.23753868,-1.8398095
9891.0,397.0,17.044782050000002,18.20941204,-1.90135781
9892.0,397.0,17.0395517,18.20146899,-1.96073507
9893.0,397.0,17.01682765,18.21398734,-2.01645514
9894.0,397.0,16.987114010000003,18.21552892,-2.08781461
9895.0,397.0,16.95411987,18.19463078,-2.16808376
9896.0,397.0,16.930027170000002,18.15948061,-2.24327409
9897.0,397.0,16.90520181,18.1487576,-2.3018147
9898.0,397.0,16.885261550000003,18.17534988,-2.34791557
9899.0,397.0,16.873655980000002,18.22385004,-2.3874831
9900.0,397.0,16.87001769,18.25670127,-2.42484111
9901.0,397.0,16.8572107,18.27082028,-2.47000004
9902.0,397.0,16.849727010000002,18.26892536,-2.53148837
9903.0,397.0,16.85033332,18.25840487,-2.60270222
9904.0,397.0,16.835620430000002,18.25366659,-2.68416642
9905.0,397.0,16.803965140000003,18.25556755,-2.76297406
9906.0,397.0,16.758691390000003,18.2818108,-2.82087165
9907.0,397.0,16.7068231,18.33223771,-2.84846462
9908.0,397.0,16.65247533,18.41325615,-2.84156112
9909.0,397.0,16.59412314,18.50824125,-2.81469167
9910.0,397.0,16.538924050000002,18.58278612,-2.80283875
9911.0,397.0,16.48161524,18.62191249,-2.8175645
9912.0,397.0,16.43045424,18.61069993,-2.82927177
9913.0,397.0,16.4016279,18.55143465,-2.81229895
9914.0,397.0,16.40768594,18.46968169,-2.78649983
9915.0,397.0,16.435104720000002,18.4070877,-2.75990788
9916.0,397.0,16.446665550000002,18.38131485,-2.72016139
9917.0,397.0,16.43417974,18.39429571,-2.65265688
9918.0,397.0,16.43957671,18.4278657,-2.57995393
9919.0,397.0,16.4658021,18.49383172,-2.49366562
9920.0,397.0,16.49395772,18.58200045,-2.40507379
9921.0,397.0,16.53792057,18.66483979,-2.34283333
9922.0,397.0,16.610675200000003,18.7111581,-2.3273898
9923.0,397.0,16.692537790000003,18.72861822,-2.33362269
9924.0,397.0,16.75478654,18.74610066,-2.33505308
9925.0,397.0,16.792647690000003,18.77518436,-2.33468867
9926.0,397.0,16.823463280000002,18.78639765,-2.33319257
9927.0,397.0,16.86496878,18.78671345,-2.34251158
9928.0,397.0,16.90501957,18.79212022,-2.35551588
9929.0,397.0,16.9328495,18.80666926,-2.34647066
9930.0,397.0,16.93590992,18.83905033,-2.31194929
9931.0,397.0,16.920350290000002,18.88202504,-2.27200404
9932.0,397.0,16.91036434,18.94400562,-2.24356972
9933.0,397.0,16.91843673,18.98884668,-2.24248027
9934.0,397.0,16.93795087,19.0011489,-2.23660684
9935.0,397.0,16.95605539,18.9600205,-2.21461424
9936.0,397.0,16.95020783,18.87780627,-2.16949451
9937.0,397.0,16.94276894,18.8051184,-2.11527738
9938.0,397.0,16.944657590000002,18.77748424,-2.05236673
9939.0,397.0,16.942599360000003,18.79259189,-1.99822544
9940.0,397.0,16.92531966,18.79535325,-1.98896577
9941.0,397.0,16.90393388,18.77734797,-2.01713954
9942.0,397.0,16.8692855,18.75958744,-2.04566734
9943.0,397.0,16.843109700000003,18.74973456,-2.0513682
9944.0,397.0,16.831190380000002,18.73774724,-2.03560857
9945.0,397.0,16.812289540000002,18.7119028,-2.00761931
9946.0,397.0,16.77766368,18.67500665,-1.94590143
9947.0,397.0,16.752461460000003,18.63561677,-1.85340356
9948.0,397.0,16.74454575,18.59238118,-1.7690498
9949.0,397.0,16.71891081,18.54530446,-1.72190182
9950.0,397.0,16.665567250000002,18.50815717,-1.72094702
9951.0,397.0,16.614901940000003,18.49388368,-1.7425729
9952.0,397.0,16.59749957,18.53339761,-1.77333153
9953.0,397.0,16.597046350000003,18.61449786,-1.77789973
9954.0,397.0,16.59289843,18.71297651,-1.75789548
9955.0,397.0,16.58360078,18.79346166,-1.72585277
9956.0,397.0,16.579206850000002,18.84550651,-1.68994806
9957.0,397.0,16.57529685,18.87807649,-1.66397217
9958.0,397.0,16.58351301,18.89921848,-1.64603036
9959.0,397.0,16.60518291,18.90051996,-1.61189238
9960.0,397.0,16.61334589,18.87826889,-1.57135303
9961.0,397.0,16.61406436,18.84986168,-1.5455651
9962.0,397.0,16.618340720000003,18.81949491,-1.53049831
9963.0,397.0,16.67089675,18.81154264,-1.5112495
9964.0,397.0,16.76441239,18.8353754,-1.47739224
9965.0,397.0,16.858964890000003,18.89257495,-1.45493704
9966.0,397.0,16.929660480000003,18.9334911,-1.445735
9967.0,397.0,16.98577368,18.90560426,-1.4534277
9968.0,397.0,17.01219537,18.8193612,-1.45457684
9969.0,397.0,17.01423228,18.71844287,-1.44098369
9970.0,397.0,17.00523296,18.651876,-1.4406976
9971.0,397.0,16.97977453,18.63302551,-1.44783898
9972.0,397.0,16.962615420000002,18.65103838,-1.46871486
9973.0,397.0,16.97117902,18.67922828,-1.46817259
9974.0,397.0,17.00462301,18.72250493,-1.4569043
9975.0,397.0,17.06017947,18.78311583,-1.45331956
9976.0,397.0,17.11915393,18.86956309,-1.47065894
9977.0,397.0,17.178973900000003,18.97919403,-1.48494623
9978.0,397.0,17.25397675,19.07323845,-1.47844999
9979.0,397.0,17.33185933,19.11823657,-1.46026994
9980.0,397.0,17.414676200000002,19.12531637,-1.47228605
9981.0,397.0,17.48673335,19.14769171,-1.52744284
9982.0,397.0,17.547720780000002,19.18343259,-1.58892062
9983.0,397.0,17.60003985,19.19257834,-1.63856642
9984.0,397.0,17.630664900000003,19.20115747,-1.64616141
